10.225 -12454.7079 -12454.6951
10.2375 -12454.7049 -12454.6923
10.25 -12454.7019 -12454.6897
10.2625 -12454.6992 -12454.6878
10.275 -12454.6960 -12454.6848
10.2875 -12454.6942 -12454.6829
10.3 -12454.6908 -12454.6813
10.3125 -12454.6891 -12454.6786
10.325 -12454.6854 -12454.6767
10.3375 -12454.6829 -12454.6740
10.35 -12454.6806 -12454.6714
10.3625 -12454.6777 -12454.6692
10.375 -12454.6756 -12454.6673
10.3875 -12454.6728 -12454.6652
10.4 -12454.6705 -12454.6648
10.4125 -12454.6688 -12454.6652
10.425 -12454.6662 -12454.6657
