120	120
30.47496562	41.17055092	202.1874033	1.054822085	1	-1	0
79.53031268	4.226047943	301.1715944	1.18383449	-1	1	0
113.0094412	34.34733149	232.6216614	0.01962821214	1	-1	0
21.8835084	20.8336355	237.9793963	1.054246339	1	-1	0
108.8001977	51.50979382	67.59635888	0.9443079637	-1	1	0
99.65299041	63.41383365	214.3943197	1.308087608	1	1	0
6.768997104	38.05772917	135.9750255	0.9528982749	1	1	0
96.69253795	39.58006907	351.4926438	1.13171833	-1	-1	0
118.7438744	40.20882438	174.0778678	0.2944299908	-1	1	0
49.9784846	86.65419914	316.7994576	1.226632495	-1	1	0
34.25906616	92.01452073	210.59259	0.1136644958	-1	-1	0
81.68161719	85.54619912	14.70699854	0.453027862	1	1	0
107.3809095	60.38651607	3.722344263	1.135871614	-1	-1	0
5.18942341	86.33083595	331.0342068	1.476766052	1	-1	0
87.55666799	2.545667136	349.6891116	1.093737947	1	-1	0
81.41753306	26.80970267	316.2630153	1.352148666	-1	1	0
46.03908232	44.20554382	340.8789142	0.2167005175	-1	-1	0
55.4196715	11.03478646	123.4286685	0.7033977382	1	1	0
14.86670534	114.783885	335.116258	0.5860000193	1	-1	0
13.07624023	44.15894683	199.86675	1.141945357	1	-1	0
54.63775206	41.79040195	354.2248395	0.3097991934	-1	-1	0
98.70945059	72.10160874	130.1812145	0.9162320528	-1	-1	0
56.91977816	91.30099449	128.8094782	0.6679069673	1	1	0
6.624500486	117.900465	273.3878463	0.1078878051	1	1	0
63.46612253	8.619078295	103.9842408	0.324367987	-1	-1	0
114.936388	57.13613129	255.7678159	0.01712277971	1	1	0
2.539876868	54.18135921	108.7708897	0.4810797286	-1	-1	0
118.4962489	0.1780223665	290.1806599	0.1719573613	-1	1	0
3.984934542	94.84533757	174.7423878	0.2133919638	-1	1	0
95.57589683	88.99680117	326.7466548	1.477151647	-1	1	0
14.92444051	36.06732503	319.1855252	0.6763878603	-1	1	0
47.05390727	102.7817925	352.6639809	0.7601175023	-1	-1	0
