120	120
3.35671792	119.7917138	30.00647574	0.02745133404	-1	1	0
60.57503799	29.89542859	242.0959886	1.006444094	1	1	0
28.77829486	93.75168953	242.1600157	0.02016990377	-1	1	0
104.8699666	48.33046243	324.6555739	0.3542242139	-1	1	0
83.24783723	80.52191918	350.9839731	0.6166482239	-1	1	0
33.24998121	4.791151305	49.13159459	0.991542389	1	1	0
82.40714671	49.79818124	106.4268075	0.7253201738	-1	1	0
41.00011438	18.09719497	243.0366076	1.272612601	-1	1	0
100.7506201	0.2910639347	283.9811057	1.252115961	-1	1	0
1.956724616	7.997896613	149.730087	0.7686565072	1	1	0
55.58624508	89.26637832	141.0093404	0.6207859689	1	1	0
113.8698749	11.31358772	135.1459727	0.6779044029	1	1	0
80.93697156	95.14468207	296.5839789	0.4192103845	1	1	0
75.03734896	78.75177204	268.1028895	0.4307395605	1	1	0
109.0163066	65.37193333	347.5008168	0.1771887861	-1	1	0
49.01746783	42.1898415	255.1071748	1.125686815	-1	1	0
93.92281353	114.7661826	267.0725061	1.247793398	-1	1	0
16.73814395	58.37774862	100.2719767	0.3685317208	-1	1	0
47.3159989	87.80503829	260.9536761	1.364721136	-1	1	0
92.76265685	60.32102453	275.0806453	1.00072774	1	1	0
87.0301138	109.3456669	251.280872	1.247121039	-1	1	0
91.00818521	83.66628763	289.145298	0.4280520784	1	1	0
0.8316082889	53.35860366	211.6285139	0.3395635943	-1	1	0
102.9596258	71.22202024	265.01665	0.8240021888	1	1	0
4.531636856	111.5749064	284.08689	0.8657611698	1	1	0
70.14677656	62.45500463	136.9784825	1.09788618	-1	1	0
47.84502814	65.02915889	134.0905414	0.4309903897	1	1	0
89.47708188	74.81277603	271.3440131	0.8029390764	1	1	0
61.78115711	82.87627001	152.1312559	0.5274199956	1	1	0
74.01934676	47.88292292	263.2801764	1.284229718	1	1	0
114.8524929	59.35273574	39.12277653	1.007999032	1	1	0
105.3398181	79.65345429	250.4631353	0.7353522142	1	1	0
41.8720783	112.5898641	227.142101	0.1980958019	-1	1	0
19.43348446	66.25456076	163.0770221	1.113450282	1	1	0
72.01026921	17.64131043	26.93131728	1.174174411	1	1	0
48.50317845	14.4697094	303.1914951	0.3398281802	1	1	0
11.36963539	117.2713298	275.5410267	0.7728423976	1	1	0
116.4787853	36.41215434	185.5715671	0.2488168803	-1	1	0
69.12453594	31.50704356	260.7719696	1.149344001	1	1	0
28.21235183	102.1129105	65.96783922	0.8580555453	1	1	0
109.6777177	109.1735535	46.81744963	1.158189497	-1	1	0
117.6489519	106.107016	281.905645	0.8724051815	1	1	0
110.6208188	42.32763992	63.75162127	1.089140798	1	1	0
99.00545058	54.28754697	284.5414145	1.006006995	1	1	0
83.50171638	27.38259128	327.2127526	0.5242456586	-1	1	0
57.56823659	22.05202933	17.86311636	0.2053017515	-1	1	0
112.8118807	50.81889545	51.39786669	1.007844535	1	1	0
50.02985412	100.8159354	1.964774225	1.316165482	-1	1	0
63.28797276	15.89813395	8.358107357	1.136281878	1	1	0
115.1990193	3.101274008	300.9434753	1.423151507	-1	1	0
43.59631891	95.44790493	205.8442784	0.8548536783	1	1	0
35.91020203	98.84085097	227.1787023	0.1112446911	-1	1	0
53.62703829	58.6633262	141.0441332	0.4329623578	1	1	0
48.60755523	22.91182194	260.7858593	1.471043809	-1	1	0
84.44714031	58.0557788	278.1288627	0.8168339745	1	1	0
21.08465996	96.99673865	51.49204033	0.7649964818	1	1	0
76.1702106	56.10807771	120.7129534	1.097065229	-1	1	0
47.77687324	31.9444838	182.3821791	0.353097717	1	1	0
107.98943	34.35044311	199.3380019	0.2429150914	-1	1	0
97.42354796	23.99053292	203.3305948	0.6148979014	-1	1	0
34.71379585	107.5592085	241.9537133	0.1051790097	-1	1	0
55.06309332	36.21459087	258.2989953	1.098451134	-1	1	0
100.9563685	62.69143468	278.318297	0.9162605268	1	1	0
13.47793455	100.3829554	21.36644197	0.1223219731	-1	1	0
69.80635607	85.19584405	120.0638967	1.176940274	-1	1	0
6.592189499	47.37561474	176.8981046	1.084651121	1	1	0
64.31958263	91.29001887	163.5719196	0.5250833793	1	1	0
102.147965	40.33248101	48.2440518	1.173811586	1	1	0
33.36904912	13.69041461	52.01161391	1.084694677	1	1	0
118.6555788	97.56577867	274.7072589	0.9612873523	1	1	0
15.0880335	82.74473063	22.44861329	0.3982242556	-1	1	0
78.39482104	64.20809411	266.6423606	0.6169518737	1	1	0
87.93695654	101.0906147	323.2610816	0.4147781268	1	1	0
117.0345855	67.78275163	25.75857669	0.9225844577	1	1	0
5.74803926	103.1404926	280.3655664	0.8673107511	1	1	0
73.00235217	70.66403517	123.9049563	1.270527551	-1	1	0
90.49227313	52.07823368	271.7440317	1.006057014	1	1	0
89.30149154	21.4148152	61.12994893	1.359668258	1	1	0
86.65220787	66.47210334	5.3421006	1.453577837	-1	1	0
97.29721175	89.38451076	29.9596628	0.9712536732	-1	1	0
56.24940829	66.85356908	20.24160909	1.088934355	-1	1	0
77.66814086	33.36835222	280.0708356	1.267764831	1	1	0
49.45607267	109.095837	203.2662047	0.850782593	1	1	0
12.80933503	108.7060346	286.5309844	0.8685808269	1	1	0
101.7968493	111.9869662	292.5584585	0.5087133608	1	1	0
63.46575092	38.04792992	249.7865908	1.099583058	1	1	0
9.980052166	5.504415814	44.57245662	0.02352924206	-1	1	0
14.65015751	91.65437467	8.912149882	0.2151735934	-1	1	0
40.9935648	26.49721426	178.7823175	0.3514937616	1	1	0
62.01922487	60.75859363	127.4208999	0.2512072182	1	1	0
53.4317588	81.23568266	248.1105856	1.27570242	-1	1	0
95.71040736	98.04578273	13.57181119	0.9711976175	-1	1	0
40.85039761	1.272598317	239.9381615	0.1542436373	-1	1	0
99.94448467	31.93791836	61.05288028	1.452573065	1	1	0
22.26794966	88.24764874	67.89509713	0.491355624	1	1	0
97.23177997	77.87510768	11.37927204	1.477626381	-1	1	0
94.19180398	37.88380735	326.4139575	0.5219572163	-1	1	0
42.33256689	104.1024056	190.8579793	0.7616576914	1	1	0
66.5503284	99.70558842	180.570276	0.6191010634	1	1	0
36.49200946	90.42615291	191.9552877	0.8550886978	1	1	0
119.8864584	89.33340035	44.47898974	0.1240963846	-1	1	0
77.83421051	11.59583478	217.9322042	0.4297746913	-1	1	0
40.85941881	9.672365286	61.09988193	1.177848707	1	1	0
94.87376865	106.4933896	308.551228	0.4086477358	1	1	0
0.6270434801	16.26368715	68.20976509	1.422166333	-1	1	0
89.4676751	92.4273848	309.0136368	0.3268802171	1	1	0
59.7119326	52.7607722	258.8990829	1.001361033	-1	1	0
2.916980977	61.85684855	224.2510959	0.2707070309	-1	1	0
48.39639509	6.020577647	120.2230306	1.458676907	-1	1	0
105.8080496	25.51086017	306.277374	0.3360814037	1	1	0
8.734703181	55.88920084	164.2711425	1.082509416	1	1	0
6.513503741	94.97627462	28.76325358	0.1236808616	-1	1	0
113.9651481	28.42002618	301.2028915	0.6164007376	1	1	0
107.0497691	56.79478503	337.0900917	0.2689039351	-1	1	0
77.93670493	87.08497431	286.5278156	0.33733347	1	1	0
71.85922126	39.34263467	111.6965294	0.7280173612	-1	1	0
116.5206035	114.7046243	275.5670026	0.6878306207	1	1	0
111.2562644	73.82773953	0.4349359532	0.0844012575	-1	1	0
92.88213483	3.157350372	57.02811175	0.6871249488	1	1	0
79.8637925	41.74342964	267.4696016	1.193669528	1	1	0
18.16184051	2.546354806	28.86086146	0.1135438409	-1	1	0
94.99520796	68.61268642	9.949595718	1.464973798	-1	1	0
80.61202245	19.49147344	42.87555198	1.268070618	1	1	0
88.32215188	43.7512714	283.3521874	1.194722928	1	1	0
7.916370057	78.18215224	23.44099056	0.9500024082	1	1	0
65.64635933	46.26293636	241.9640266	0.634078986	-1	1	0
20.56519012	105.4796726	8.016632963	0.2060891908	-1	1	0
81.04244719	72.51951594	281.7546283	0.7063459697	1	1	0
13.69245848	72.29113265	224.5641046	0.2822982759	-1	1	0
19.35371182	114.1303992	22.52828798	0.11413883	-1	1	0
67.96385751	54.31333249	143.9915092	0.07343926513	1	1	0
48.40698052	117.7205433	190.0762041	0.8504211234	1	1	0
118.6917451	44.81995462	198.1610267	0.3419285893	-1	1	0
86.22343728	12.9634412	32.37415373	1.17823574	1	1	0
91.48978952	29.86033174	47.38312624	1.269229483	1	1	0
50.36821371	73.198805	128.8327078	0.3435075253	1	1	0
64.89819748	68.91555698	139.1751176	0.4363054369	1	1	0
57.27266803	105.3689594	193.1608214	0.8513569875	1	1	0
102.6846302	103.5414176	28.30254765	0.8682364553	-1	1	0
96.4024048	46.32234636	339.7571979	0.3357037873	-1	1	0
26.57020919	119.3397117	7.042086391	0.1163000296	-1	1	0
27.03243838	110.8333068	50.91580699	0.8579634213	1	1	0
108.6256471	117.5776915	275.0691789	0.601839972	1	1	0
10.89491987	64.31657007	148.6796295	1.020449752	1	1	0
34.19691419	115.9432726	65.45743939	0.9431190576	1	1	0
72.4108318	93.5484284	106.5424193	1.243161513	-1	1	0
8.555158565	13.71992191	134.8151892	0.6755509882	1	1	0
86.11138624	117.6941171	70.28021721	0.6888526452	1	1	0
58.80890817	74.84592871	142.7434843	0.4364329078	1	1	0
57.30822035	44.61181967	266.1725998	0.6327368312	1	1	0
103.590919	95.24531566	186.302441	0.03014153208	1	1	0
119.2721412	76.24572243	10.81875786	0.8562960408	1	1	0
